Player Id,First Name,Last Name,Country,Gender,Alt Last Name 1,Alt Last Name 2,DOB,Hand,Backhand
VMliv,Viktoria,Milvidskaia,USSR,F,,,1967-04-20,,
VNels,Vicki,Nelson-Dunbar,USA,F,,,1962-09-25,,
VPalo,Veli,Paloheimo,Finland,M,,,1967-12-13,R,
VPich,Virginie,Pichet,France,F,,,1983-01-28,R,2
VPosp,Vasek,Pospisil,Canada,M,,,1990-06-23,R,
VRazz,Virginie,Razzano,France,F,,,1983-05-12,R,2
VRuan,Virginia,Ruano Pascual,Spain,F,,,1973-09-21,R,1
VSant,Vincenzo,Santopadre,Italy,M,,,1971-08-11,L,
VSavi,Valeria,Savinykh,Russia,F,,,1981-02-20,R,2
VSpad,Vince,Spadea,USA,M,,,1974-07-19,R,2
VTetr,Valerie,Tetreault,Canada,F,,,1988-01-21,R,2
VTroi,Viktor,Troicki,Serbia,M,,,1986-02-10,R,2
VVolt,Vladimir,Voltchkov,Belarus,M,,,1978-04-07,R,
VWebb,Vanessa,Webb,Canada,F,,,1976-01-24,L,
VWill,Venus,Williams,USA,F,,,1980-06-17,R,2
VZvon,Vera,Zvonareva,Russia,F,,,1984-09-07,R,2
WArth,Wayne,Arthurs,Australia,M,,,1971-03-18,L,
WBlac,Wayne,Black,Zimbabwe,M,,,1973-11-14,R,
WEsch,Werner,Eschauer,Austria,M,,,1974-04-26,R,
WFerr,Wayne,Ferreira,South Africa,M,,,1971-09-15,R,2
WKowa,Wotjek,Kowalski,Poland,M,,,1967-10-10,R,
WMasu,Wally,Masur,Australia,M,,,1963-05-13,R,
WMcGu,Wade,McGuire,USA,M,,,1969-08-19,R,
WMood,Wesley,Moodie,South Africa,M,,,1979-02-14,R,
WOdes,Wayne,Odesnik,Australia,M,,,1985-11-21,L,2
WPrak,Wynne,Prakusya,Indonesia,F,,,1981-04-26,R,2
WProb,Wiltrud,Probst,West Germany,F,,,1969-05-29,,
WSchr,Wolfgang,Schranz,Austria,M,,,1976-03-18,R,2
WTurn,Wendy,Turnbull,Australia,F,,,1952-11-26,R,
WWhit,Wendy,White-Prausa,USA,F,,,1960-09-29,,
WWood,Wendy,Wood,USA,F,,,1964-04-20,,
XAdam,Xanthe,Adams,Australia,F,,,1968-11-14,,
XDauf,Xavier,Daufresne,Belgium,M,,,1968-12-24,R,
XHan,Xinyun,Han,China,F,,,1990-05-30,L,2
XMali,Xavier,Malisse,Belgium,M,,,1980-07-19,R,2
YBast,Yvette,Basting,Netherlands,F,,,1977-06-08,R,2
YBasu,Yayuk,Basuki,Indonesia,F,,,1970-11-30,R,
YBeyg,Yuliya,Beygelzimer,Ukraine,F,,,1983-10-20,R,2
YDoum,Yahiya,Doumbia,Senegal,M,,,1963-08-25,R,
YElAy,Younes,El Aynaoui,Morocco,M,,,1971-09-12,R,1
YFeda,Yuliana,Fedak,Ukraine,F,,,1983-06-08,R,2
YFedo,Yuliana,Fedossova,France,F,,,1988-07-01,R,2
YHLu,Yen-Hsun,Lu,Taiwan,M,,,1983-08-14,R,
YIYoo,Yong-Il,YooN,South Korea,M,,,1973-09-22,R,
YJCha,Yung-Jan,Chan,Taiwan,F,,,1989-08-17,R,2
YJCho,Yoon Jeong,Cho,South Korea,F,,,1979-04-02,R,2
YKafe,Yevgeny,Kafelnikov,Russia,M,,,1971-02-18,R,2
YKami,Yone,Kamio,Japan,F,,,1971-11-22,,
YKoiz,Yukie,Koizumi,Japan,F,,,1958-01-24,,
YMeus,Yvonne,Meusburger,Austria,F,,,1983-10-03,R,2
YMKwo,Yong-Min,KWon,USA,M,,,1964-11-24,,
YNoah,Yannick,Noah,France,M,,,1960-05-18,R,1
YPuti,Yulia,Putintseva,Kazakhstan,F,,,1995-01-07,,
YSchu,Yuri,Schukin,Russia,M,,,1979-06-26,R,
YSema,Yurika,Sema,Japan,F,,,1986-12-25,L,2
YShve,Yaroslava,Shvedova,Russia,F,,,1987-09-12,R,2
YSugi,Yuichi,Sugita,Japan,M,,,1988-09-18,R,2
YWick,Yanina,Wickmayer,Belgium,F,,,1989-10-20,R,2
YYDua,Ying-Ying,Duan,China,F,,,1989-07-03,R,2
YYosh,Yuka,Yoshida,Japan,F,,,1976-04-01,R,2
YZhan,Yuxuan,Zhang,China,F,,,1994-08-19,,
ZAli,Zeeshan,Ali,Indonesia,M,,,1970-01-19,R,
ZDiya,Zarina,Diyas,Kazakhstan,F,,,1993-10-18,R,2
ZFlei,Zack,Fleishman,USA,M,,,1980-03-17,R,
ZGarr,Zina,Garrison,USA,F,,,1963-11-16,R,
ZGuba,Zsofia,Gubacsi,Hungary,F,,,1981-04-06,R,2
ZKraj,Zeljko,Krajan,Croatia,M,,,1979-02-03,R,
ZKuco,Zuzana,Kucova,Slovakia,F,,,1982-06-26,R,2
ZLese,Zuzana,Lesenarova,Czech Republic,F,,,1977-08-01,,
ZOndr,Zuzana,Ondraskova,Czech Republic,F,,,1980-05-03,R,2
ZYan,Zi,Yan,China,F,,,1984-11-12,R,B
ZZhan,Ze,Zhang,China,M,,,1990-07-04,R,
